index,image_path,image_index,speed
15387,../Mini Project/data/clean_data/train_imgs/15387.jpg,15387,7.8631410000000015
15388,../Mini Project/data/clean_data/train_imgs/15388.jpg,15388,7.7009940000000014
9512,../Mini Project/data/clean_data/train_imgs/9512.jpg,9512,8.042561
9513,../Mini Project/data/clean_data/train_imgs/9513.jpg,9513,8.17152
868,../Mini Project/data/clean_data/train_imgs/868.jpg,868,20.957779
869,../Mini Project/data/clean_data/train_imgs/869.jpg,869,20.950802
4745,../Mini Project/data/clean_data/train_imgs/4745.jpg,4745,21.858048
4746,../Mini Project/data/clean_data/train_imgs/4746.jpg,4746,21.84846
8238,../Mini Project/data/clean_data/train_imgs/8238.jpg,8238,25.723237
8239,../Mini Project/data/clean_data/train_imgs/8239.jpg,8239,25.715252
12435,../Mini Project/data/clean_data/train_imgs/12435.jpg,12435,9.610338
12436,../Mini Project/data/clean_data/train_imgs/12436.jpg,12436,9.55446
6171,../Mini Project/data/clean_data/train_imgs/6171.jpg,6171,12.340668
6172,../Mini Project/data/clean_data/train_imgs/6172.jpg,6172,12.342611
4842,../Mini Project/data/clean_data/train_imgs/4842.jpg,4842,22.511159
4843,../Mini Project/data/clean_data/train_imgs/4843.jpg,4843,22.511196
14686,../Mini Project/data/clean_data/train_imgs/14686.jpg,14686,0.565932
14687,../Mini Project/data/clean_data/train_imgs/14687.jpg,14687,0.5715359999999999
15354,../Mini Project/data/clean_data/train_imgs/15354.jpg,15354,10.101669
15355,../Mini Project/data/clean_data/train_imgs/15355.jpg,15355,10.084212
1119,../Mini Project/data/clean_data/train_imgs/1119.jpg,1119,17.258018
1120,../Mini Project/data/clean_data/train_imgs/1120.jpg,1120,17.202123
14695,../Mini Project/data/clean_data/train_imgs/14695.jpg,14695,0.7258819999999999
14696,../Mini Project/data/clean_data/train_imgs/14696.jpg,14696,0.764541
1341,../Mini Project/data/clean_data/train_imgs/1341.jpg,1341,13.470076999999998
1342,../Mini Project/data/clean_data/train_imgs/1342.jpg,1342,13.496755
11758,../Mini Project/data/clean_data/train_imgs/11758.jpg,11758,7.071513
11759,../Mini Project/data/clean_data/train_imgs/11759.jpg,11759,7.0752440000000005
16515,../Mini Project/data/clean_data/train_imgs/16515.jpg,16515,2.047533
16516,../Mini Project/data/clean_data/train_imgs/16516.jpg,16516,2.164924
15210,../Mini Project/data/clean_data/train_imgs/15210.jpg,15210,12.691504
15211,../Mini Project/data/clean_data/train_imgs/15211.jpg,15211,12.735434
15934,../Mini Project/data/clean_data/train_imgs/15934.jpg,15934,0.549142
15935,../Mini Project/data/clean_data/train_imgs/15935.jpg,15935,0.546864
13922,../Mini Project/data/clean_data/train_imgs/13922.jpg,13922,8.544975
13923,../Mini Project/data/clean_data/train_imgs/13923.jpg,13923,8.623444000000001
7656,../Mini Project/data/clean_data/train_imgs/7656.jpg,7656,23.85334
7657,../Mini Project/data/clean_data/train_imgs/7657.jpg,7657,23.862607
4596,../Mini Project/data/clean_data/train_imgs/4596.jpg,4596,21.7013
4597,../Mini Project/data/clean_data/train_imgs/4597.jpg,4597,21.716614
8407,../Mini Project/data/clean_data/train_imgs/8407.jpg,8407,22.079415
8408,../Mini Project/data/clean_data/train_imgs/8408.jpg,8408,22.064629
9166,../Mini Project/data/clean_data/train_imgs/9166.jpg,9166,11.917913
9167,../Mini Project/data/clean_data/train_imgs/9167.jpg,9167,11.865557
1209,../Mini Project/data/clean_data/train_imgs/1209.jpg,1209,15.886562
1210,../Mini Project/data/clean_data/train_imgs/1210.jpg,1210,15.886641
13239,../Mini Project/data/clean_data/train_imgs/13239.jpg,13239,7.916836999999999
13240,../Mini Project/data/clean_data/train_imgs/13240.jpg,13240,7.917388000000001
15759,../Mini Project/data/clean_data/train_imgs/15759.jpg,15759,0.948791
15760,../Mini Project/data/clean_data/train_imgs/15760.jpg,15760,0.902246
7241,../Mini Project/data/clean_data/train_imgs/7241.jpg,7241,21.312586
7242,../Mini Project/data/clean_data/train_imgs/7242.jpg,7242,21.28083
6548,../Mini Project/data/clean_data/train_imgs/6548.jpg,6548,15.739939
6549,../Mini Project/data/clean_data/train_imgs/6549.jpg,6549,15.760088
16000,../Mini Project/data/clean_data/train_imgs/16000.jpg,16000,1.391329
16001,../Mini Project/data/clean_data/train_imgs/16001.jpg,16001,1.423999
13658,../Mini Project/data/clean_data/train_imgs/13658.jpg,13658,5.480753
13659,../Mini Project/data/clean_data/train_imgs/13659.jpg,13659,5.471001
6387,../Mini Project/data/clean_data/train_imgs/6387.jpg,6387,14.177005
6388,../Mini Project/data/clean_data/train_imgs/6388.jpg,6388,14.197051
9980,../Mini Project/data/clean_data/train_imgs/9980.jpg,9980,8.901707
9981,../Mini Project/data/clean_data/train_imgs/9981.jpg,9981,8.892978999999997
17869,../Mini Project/data/clean_data/train_imgs/17869.jpg,17869,1.133864
17870,../Mini Project/data/clean_data/train_imgs/17870.jpg,17870,1.129343
3515,../Mini Project/data/clean_data/train_imgs/3515.jpg,3515,22.464201
3516,../Mini Project/data/clean_data/train_imgs/3516.jpg,3516,22.493505
8185,../Mini Project/data/clean_data/train_imgs/8185.jpg,8185,25.969711
8186,../Mini Project/data/clean_data/train_imgs/8186.jpg,8186,25.99375
11865,../Mini Project/data/clean_data/train_imgs/11865.jpg,11865,7.4362080000000015
11866,../Mini Project/data/clean_data/train_imgs/11866.jpg,11866,7.439002
18926,../Mini Project/data/clean_data/train_imgs/18926.jpg,18926,3.065747
18927,../Mini Project/data/clean_data/train_imgs/18927.jpg,18927,3.116316
6177,../Mini Project/data/clean_data/train_imgs/6177.jpg,6177,12.291833
6178,../Mini Project/data/clean_data/train_imgs/6178.jpg,6178,12.284911
19946,../Mini Project/data/clean_data/train_imgs/19946.jpg,19946,9.273542
19947,../Mini Project/data/clean_data/train_imgs/19947.jpg,19947,9.285764
12881,../Mini Project/data/clean_data/train_imgs/12881.jpg,12881,4.0954690000000005
12882,../Mini Project/data/clean_data/train_imgs/12882.jpg,12882,4.123389
1923,../Mini Project/data/clean_data/train_imgs/1923.jpg,1923,24.805257
1924,../Mini Project/data/clean_data/train_imgs/1924.jpg,1924,24.806044
5574,../Mini Project/data/clean_data/train_imgs/5574.jpg,5574,23.014166
5575,../Mini Project/data/clean_data/train_imgs/5575.jpg,5575,22.988671
3717,../Mini Project/data/clean_data/train_imgs/3717.jpg,3717,22.190136
3718,../Mini Project/data/clean_data/train_imgs/3718.jpg,3718,22.097462
4025,../Mini Project/data/clean_data/train_imgs/4025.jpg,4025,21.6528
4026,../Mini Project/data/clean_data/train_imgs/4026.jpg,4026,21.649511
5046,../Mini Project/data/clean_data/train_imgs/5046.jpg,5046,22.262922
5047,../Mini Project/data/clean_data/train_imgs/5047.jpg,5047,22.27918
12056,../Mini Project/data/clean_data/train_imgs/12056.jpg,12056,7.947960000000001
12057,../Mini Project/data/clean_data/train_imgs/12057.jpg,12057,7.926832000000001
3151,../Mini Project/data/clean_data/train_imgs/3151.jpg,3151,21.964853
3152,../Mini Project/data/clean_data/train_imgs/3152.jpg,3152,21.969223
18227,../Mini Project/data/clean_data/train_imgs/18227.jpg,18227,5.8069690000000005
18228,../Mini Project/data/clean_data/train_imgs/18228.jpg,18228,6.104978
7896,../Mini Project/data/clean_data/train_imgs/7896.jpg,7896,23.826625
7897,../Mini Project/data/clean_data/train_imgs/7897.jpg,7897,23.760935
1656,../Mini Project/data/clean_data/train_imgs/1656.jpg,1656,18.140412
1657,../Mini Project/data/clean_data/train_imgs/1657.jpg,1657,18.201636
14324,../Mini Project/data/clean_data/train_imgs/14324.jpg,14324,5.049896
14325,../Mini Project/data/clean_data/train_imgs/14325.jpg,14325,5.052302
7447,../Mini Project/data/clean_data/train_imgs/7447.jpg,7447,19.699236
7448,../Mini Project/data/clean_data/train_imgs/7448.jpg,7448,19.816826
2629,../Mini Project/data/clean_data/train_imgs/2629.jpg,2629,25.133581
2630,../Mini Project/data/clean_data/train_imgs/2630.jpg,2630,25.114114
12567,../Mini Project/data/clean_data/train_imgs/12567.jpg,12567,10.56318
12568,../Mini Project/data/clean_data/train_imgs/12568.jpg,12568,10.427848
12583,../Mini Project/data/clean_data/train_imgs/12583.jpg,12583,10.111827
12584,../Mini Project/data/clean_data/train_imgs/12584.jpg,12584,10.042269
2381,../Mini Project/data/clean_data/train_imgs/2381.jpg,2381,24.093393
2382,../Mini Project/data/clean_data/train_imgs/2382.jpg,2382,24.094344
7960,../Mini Project/data/clean_data/train_imgs/7960.jpg,7960,22.982333
7961,../Mini Project/data/clean_data/train_imgs/7961.jpg,7961,22.931732
2817,../Mini Project/data/clean_data/train_imgs/2817.jpg,2817,25.71857
2818,../Mini Project/data/clean_data/train_imgs/2818.jpg,2818,25.697032
14266,../Mini Project/data/clean_data/train_imgs/14266.jpg,14266,3.676449
14267,../Mini Project/data/clean_data/train_imgs/14267.jpg,14267,3.775643
12527,../Mini Project/data/clean_data/train_imgs/12527.jpg,12527,10.011052
12528,../Mini Project/data/clean_data/train_imgs/12528.jpg,12528,10.081814
19128,../Mini Project/data/clean_data/train_imgs/19128.jpg,19128,10.715382
19129,../Mini Project/data/clean_data/train_imgs/19129.jpg,19129,10.704364
14763,../Mini Project/data/clean_data/train_imgs/14763.jpg,14763,4.176401
14764,../Mini Project/data/clean_data/train_imgs/14764.jpg,14764,4.276809
1538,../Mini Project/data/clean_data/train_imgs/1538.jpg,1538,16.561339
1539,../Mini Project/data/clean_data/train_imgs/1539.jpg,1539,16.621485999999994
11610,../Mini Project/data/clean_data/train_imgs/11610.jpg,11610,6.668466
11611,../Mini Project/data/clean_data/train_imgs/11611.jpg,11611,6.692751
7066,../Mini Project/data/clean_data/train_imgs/7066.jpg,7066,18.125458
7067,../Mini Project/data/clean_data/train_imgs/7067.jpg,7067,18.123405
18439,../Mini Project/data/clean_data/train_imgs/18439.jpg,18439,10.566865
18440,../Mini Project/data/clean_data/train_imgs/18440.jpg,18440,10.474516
6883,../Mini Project/data/clean_data/train_imgs/6883.jpg,6883,11.832381
6884,../Mini Project/data/clean_data/train_imgs/6884.jpg,6884,11.772407
4943,../Mini Project/data/clean_data/train_imgs/4943.jpg,4943,22.232938
4944,../Mini Project/data/clean_data/train_imgs/4944.jpg,4944,22.231881
1222,../Mini Project/data/clean_data/train_imgs/1222.jpg,1222,15.954374
1223,../Mini Project/data/clean_data/train_imgs/1223.jpg,1223,15.962307
4450,../Mini Project/data/clean_data/train_imgs/4450.jpg,4450,21.78631
4451,../Mini Project/data/clean_data/train_imgs/4451.jpg,4451,21.798321
14292,../Mini Project/data/clean_data/train_imgs/14292.jpg,14292,5.569271
14293,../Mini Project/data/clean_data/train_imgs/14293.jpg,14293,5.561704
10572,../Mini Project/data/clean_data/train_imgs/10572.jpg,10572,3.96867
10573,../Mini Project/data/clean_data/train_imgs/10573.jpg,10573,3.957186
5778,../Mini Project/data/clean_data/train_imgs/5778.jpg,5778,20.810759
5779,../Mini Project/data/clean_data/train_imgs/5779.jpg,5779,20.733063
13121,../Mini Project/data/clean_data/train_imgs/13121.jpg,13121,5.1407120000000015
13122,../Mini Project/data/clean_data/train_imgs/13122.jpg,13122,5.181632
1318,../Mini Project/data/clean_data/train_imgs/1318.jpg,1318,13.720722
1319,../Mini Project/data/clean_data/train_imgs/1319.jpg,1319,13.68455
3681,../Mini Project/data/clean_data/train_imgs/3681.jpg,3681,22.087055
3682,../Mini Project/data/clean_data/train_imgs/3682.jpg,3682,22.111044
14907,../Mini Project/data/clean_data/train_imgs/14907.jpg,14907,13.858698
14908,../Mini Project/data/clean_data/train_imgs/14908.jpg,14908,13.918676
9697,../Mini Project/data/clean_data/train_imgs/9697.jpg,9697,8.669744
9698,../Mini Project/data/clean_data/train_imgs/9698.jpg,9698,8.648241
16912,../Mini Project/data/clean_data/train_imgs/16912.jpg,16912,1.95499
16913,../Mini Project/data/clean_data/train_imgs/16913.jpg,16913,1.958556
10605,../Mini Project/data/clean_data/train_imgs/10605.jpg,10605,2.099441
10606,../Mini Project/data/clean_data/train_imgs/10606.jpg,10606,1.983162
19501,../Mini Project/data/clean_data/train_imgs/19501.jpg,19501,3.223538
19502,../Mini Project/data/clean_data/train_imgs/19502.jpg,19502,3.1871270000000003
7758,../Mini Project/data/clean_data/train_imgs/7758.jpg,7758,24.650055
7759,../Mini Project/data/clean_data/train_imgs/7759.jpg,7759,24.650692000000006
315,../Mini Project/data/clean_data/train_imgs/315.jpg,315,18.414805
316,../Mini Project/data/clean_data/train_imgs/316.jpg,316,18.345416
12855,../Mini Project/data/clean_data/train_imgs/12855.jpg,12855,5.640658
12856,../Mini Project/data/clean_data/train_imgs/12856.jpg,12856,5.565996
2324,../Mini Project/data/clean_data/train_imgs/2324.jpg,2324,24.445733
2325,../Mini Project/data/clean_data/train_imgs/2325.jpg,2325,24.494348
7108,../Mini Project/data/clean_data/train_imgs/7108.jpg,7108,19.000316
7109,../Mini Project/data/clean_data/train_imgs/7109.jpg,7109,19.022665
3164,../Mini Project/data/clean_data/train_imgs/3164.jpg,3164,21.874773
3165,../Mini Project/data/clean_data/train_imgs/3165.jpg,3165,21.87146
18575,../Mini Project/data/clean_data/train_imgs/18575.jpg,18575,0.9744
18576,../Mini Project/data/clean_data/train_imgs/18576.jpg,18576,0.992332
15296,../Mini Project/data/clean_data/train_imgs/15296.jpg,15296,12.061658
15297,../Mini Project/data/clean_data/train_imgs/15297.jpg,15297,12.062064
11280,../Mini Project/data/clean_data/train_imgs/11280.jpg,11280,4.654476
11281,../Mini Project/data/clean_data/train_imgs/11281.jpg,11281,4.6735190000000015
8478,../Mini Project/data/clean_data/train_imgs/8478.jpg,8478,18.009201
8479,../Mini Project/data/clean_data/train_imgs/8479.jpg,8479,17.991035999999994
6564,../Mini Project/data/clean_data/train_imgs/6564.jpg,6564,16.199259
6565,../Mini Project/data/clean_data/train_imgs/6565.jpg,6565,16.269214
8946,../Mini Project/data/clean_data/train_imgs/8946.jpg,8946,9.718191
8947,../Mini Project/data/clean_data/train_imgs/8947.jpg,8947,9.732382
11171,../Mini Project/data/clean_data/train_imgs/11171.jpg,11171,7.794611
11172,../Mini Project/data/clean_data/train_imgs/11172.jpg,11172,7.778028999999999
10034,../Mini Project/data/clean_data/train_imgs/10034.jpg,10034,8.139062
10035,../Mini Project/data/clean_data/train_imgs/10035.jpg,10035,8.225424
19721,../Mini Project/data/clean_data/train_imgs/19721.jpg,19721,3.517808
19722,../Mini Project/data/clean_data/train_imgs/19722.jpg,19722,3.618068
14243,../Mini Project/data/clean_data/train_imgs/14243.jpg,14243,3.18624
14244,../Mini Project/data/clean_data/train_imgs/14244.jpg,14244,3.189021
8124,../Mini Project/data/clean_data/train_imgs/8124.jpg,8124,25.331111
8125,../Mini Project/data/clean_data/train_imgs/8125.jpg,8125,25.315473
2160,../Mini Project/data/clean_data/train_imgs/2160.jpg,2160,23.462757
2161,../Mini Project/data/clean_data/train_imgs/2161.jpg,2161,23.486842000000006
11613,../Mini Project/data/clean_data/train_imgs/11613.jpg,11613,6.839086999999999
11614,../Mini Project/data/clean_data/train_imgs/11614.jpg,11614,6.8452449999999985
360,../Mini Project/data/clean_data/train_imgs/360.jpg,360,17.48443
361,../Mini Project/data/clean_data/train_imgs/361.jpg,361,17.416052
17195,../Mini Project/data/clean_data/train_imgs/17195.jpg,17195,2.2581990000000003
17196,../Mini Project/data/clean_data/train_imgs/17196.jpg,17196,2.349182
16650,../Mini Project/data/clean_data/train_imgs/16650.jpg,16650,0.982384
16651,../Mini Project/data/clean_data/train_imgs/16651.jpg,16651,0.984394
5681,../Mini Project/data/clean_data/train_imgs/5681.jpg,5681,23.484598
5682,../Mini Project/data/clean_data/train_imgs/5682.jpg,5682,23.48048
18493,../Mini Project/data/clean_data/train_imgs/18493.jpg,18493,6.104123
18494,../Mini Project/data/clean_data/train_imgs/18494.jpg,18494,6.172842
10639,../Mini Project/data/clean_data/train_imgs/10639.jpg,10639,0.6236619999999999
10640,../Mini Project/data/clean_data/train_imgs/10640.jpg,10640,0.586334
7249,../Mini Project/data/clean_data/train_imgs/7249.jpg,7249,21.087186
7250,../Mini Project/data/clean_data/train_imgs/7250.jpg,7250,21.026974
14141,../Mini Project/data/clean_data/train_imgs/14141.jpg,14141,4.1947790000000005
14142,../Mini Project/data/clean_data/train_imgs/14142.jpg,14142,4.245184
531,../Mini Project/data/clean_data/train_imgs/531.jpg,531,16.677512
532,../Mini Project/data/clean_data/train_imgs/532.jpg,532,16.72172
3927,../Mini Project/data/clean_data/train_imgs/3927.jpg,3927,21.375963
3928,../Mini Project/data/clean_data/train_imgs/3928.jpg,3928,21.388374
17727,../Mini Project/data/clean_data/train_imgs/17727.jpg,17727,10.698586
17728,../Mini Project/data/clean_data/train_imgs/17728.jpg,17728,10.584923
17025,../Mini Project/data/clean_data/train_imgs/17025.jpg,17025,1.886097
17026,../Mini Project/data/clean_data/train_imgs/17026.jpg,17026,1.82406
5866,../Mini Project/data/clean_data/train_imgs/5866.jpg,5866,17.905116
5867,../Mini Project/data/clean_data/train_imgs/5867.jpg,5867,17.876146
14540,../Mini Project/data/clean_data/train_imgs/14540.jpg,14540,0.0
14541,../Mini Project/data/clean_data/train_imgs/14541.jpg,14541,0.0
12430,../Mini Project/data/clean_data/train_imgs/12430.jpg,12430,9.832897
12431,../Mini Project/data/clean_data/train_imgs/12431.jpg,12431,9.769726
15851,../Mini Project/data/clean_data/train_imgs/15851.jpg,15851,0.606729
15852,../Mini Project/data/clean_data/train_imgs/15852.jpg,15852,0.702705
6342,../Mini Project/data/clean_data/train_imgs/6342.jpg,6342,12.708595
6343,../Mini Project/data/clean_data/train_imgs/6343.jpg,6343,12.701784
15512,../Mini Project/data/clean_data/train_imgs/15512.jpg,15512,1.22898
15513,../Mini Project/data/clean_data/train_imgs/15513.jpg,15513,1.217457
18431,../Mini Project/data/clean_data/train_imgs/18431.jpg,18431,10.967593
18432,../Mini Project/data/clean_data/train_imgs/18432.jpg,18432,10.83409
